Tid,Elgeseter NO2 µg/m³ Hour,Dekning,Elgeseter PM10 µg/m³ Hour,Dekning.1,Elgeseter PM2.5 µg/m³ Hour,Dekning.2
15.04.2024 01:00,"2,2687147847",100.0,"1,322806",100.0,"0,379195",100.0
15.04.2024 02:00,"1,7246162564",100.0,"5,351439",100.0,"4,858522",100.0
15.04.2024 03:00,"2,8367470405",100.0,"3,469928",100.0,"2,839764",100.0
15.04.2024 04:00,"3,1686026074",100.0,"2,030586",100.0,"1,416731",100.0
15.04.2024 05:00,"6,525733338",100.0,"3,515281",100.0,"2,450353",100.0
15.04.2024 06:00,"25,1558179157",100.0,"0,604226",100.0,"-1,13103",100.0
15.04.2024 07:00,"56,7054912921",100.0,"5,809912",100.0,"3,385753",100.0
15.04.2024 08:00,"44,6537848293",100.0,"2,142457",100.0,"-1,047878",100.0
15.04.2024 09:00,"37,6126655138",100.0,"8,724565",100.0,"5,906058",100.0
15.04.2024 10:00,"12,8878273619",100.0,"4,769471",100.0,"0,163343",100.0
15.04.2024 11:00,"11,1457663636",100.0,"40,448667",100.0,"5,711214",100.0
15.04.2024 12:00,"16,5245979753",100.0,"54,065321",100.0,"4,558962",100.0
15.04.2024 13:00,"10,047950696",100.0,"46,23162",100.0,"5,29903",100.0
15.04.2024 14:00,"11,3468987927",100.0,"50,061328",100.0,"5,241664",100.0
15.04.2024 15:00,"9,9497549854",100.0,"36,067547",100.0,"3,981091",100.0
15.04.2024 16:00,"8,5098982446",100.0,"36,552784",100.0,"3,231724",100.0
15.04.2024 17:00,"7,4937133324",100.0,"26,543711",100.0,"0,9336",100.0
15.04.2024 18:00,"4,3341247455",100.0,"21,527535",100.0,"0,762177",100.0
15.04.2024 19:00,"5,8082508116",100.0,"20,747237",100.0,"2,539811",100.0
15.04.2024 20:00,"13,6769423547",100.0,"48,500795",100.0,"6,059034",100.0
15.04.2024 21:00,"32,5409665126",100.0,"80,226751",100.0,"4,868833",100.0
15.04.2024 22:00,"37,2915548639",100.0,"164,553519",100.0,"14,552756",100.0
15.04.2024 23:00,"31,9441529153",100.0,"112,724658",100.0,"10,273067",100.0
16.04.2024 00:00,"25,9038238836",100.0,"77,956974",100.0,"10,317394",100.0
16.04.2024 01:00,"12,321474376",100.0,"50,742646",100.0,"5,036538",100.0
16.04.2024 02:00,"6,1245489836",100.0,"21,339822",100.0,"4,773462",100.0
16.04.2024 03:00,"6,1462237051",100.0,"14,552764",100.0,"1,656439",100.0
16.04.2024 04:00,"6,2067453223",100.0,"12,440912",100.0,"3,511723",100.0
16.04.2024 05:00,"19,771853591",100.0,"18,537556",100.0,"3,312877",100.0
16.04.2024 06:00,"19,0461797757",100.0,"38,193179",100.0,"4,617907",100.0
16.04.2024 07:00,"27,4771299598",100.0,"111,84527",100.0,"16,930605",100.0
16.04.2024 08:00,"31,308893518",100.0,"191,781784",100.0,"37,454498",100.0
16.04.2024 09:00,"35,283793584",100.0,"113,488429",100.0,"13,262324",100.0
16.04.2024 10:00,"36,0651604154",100.0,"166,423855",100.0,"19,700054",100.0
16.04.2024 11:00,"35,8166198885",100.0,"220,847593",100.0,"22,166319",100.0
16.04.2024 12:00,,0.0,"185,59301",100.0,"20,129555",100.0
16.04.2024 13:00,,0.0,"160,359121",100.0,"13,09165",100.0
16.04.2024 14:00,"29,0778893661",100.0,"106,849794",100.0,"7,784525",100.0
16.04.2024 15:00,"25,8071378516",100.0,"70,402813",100.0,"5,340374",100.0
16.04.2024 16:00,"42,1685090926",100.0,"141,863423",100.0,"9,421696",100.0
16.04.2024 17:00,"19,4182009971",100.0,"84,137915",100.0,"6,175383",100.0
16.04.2024 18:00,"24,6524714103",100.0,"78,515998",100.0,"8,086867",100.0
16.04.2024 19:00,"22,2841713814",100.0,"126,534354",100.0,"13,295203",100.0
16.04.2024 20:00,"23,6555504083",100.0,"75,201208",100.0,"5,08283",100.0
16.04.2024 21:00,"23,2601994242",100.0,"87,148338",100.0,"7,894561",100.0
16.04.2024 22:00,"15,1195623046",100.0,"44,962807",100.0,"1,871594",100.0
16.04.2024 23:00,"11,4821364857",100.0,"48,132429",100.0,"5,564783",100.0
17.04.2024 00:00,"9,815866139",100.0,"26,661244",100.0,"3,107682",100.0
17.04.2024 01:00,"4,9795010804",100.0,"23,747595",100.0,"4,159805",100.0
17.04.2024 02:00,"3,3583465201",100.0,"24,509222",100.0,"1,689621",100.0
17.04.2024 03:00,"8,2839114771",100.0,"15,891336",100.0,"2,954391",100.0
17.04.2024 04:00,"8,0212345379",100.0,"18,458606",100.0,"2,923984",100.0
17.04.2024 05:00,"28,3108587683",100.0,"27,388015",100.0,"4,16295",100.0
17.04.2024 06:00,"39,3490599801",100.0,"58,764187",100.0,"4,407288",100.0
17.04.2024 07:00,"54,512640567",100.0,"138,110776",100.0,"12,268613",100.0
17.04.2024 08:00,"37,6459901746",100.0,"132,907504",100.0,"11,346629",100.0
17.04.2024 09:00,"28,6469291182",100.0,"107,228515",100.0,"13,735694",100.0
17.04.2024 10:00,"18,253153766",100.0,"67,304725",100.0,"7,746959",100.0
17.04.2024 11:00,"13,9383985907",100.0,"56,31611",100.0,"6,806661",100.0
17.04.2024 12:00,"15,9633591262",100.0,"48,392458",100.0,"3,821669",100.0
17.04.2024 13:00,"18,1802172487",100.0,"74,086807",100.0,"5,937484",100.0
17.04.2024 14:00,"32,7011317486",100.0,"49,863168",100.0,"4,411004",100.0
17.04.2024 15:00,"23,783130659",100.0,"23,58034",100.0,"4,715497",100.0
17.04.2024 16:00,"18,9648879882",100.0,"4,793163",100.0,"1,006257",100.0
17.04.2024 17:00,"22,8889294776",100.0,"7,459679",100.0,"2,199412",100.0
17.04.2024 18:00,"15,110951588",100.0,"20,537985",100.0,"4,405167",100.0
17.04.2024 19:00,"19,4275147114",100.0,"20,352572",100.0,"1,404822",100.0
17.04.2024 20:00,"21,8567302668",100.0,"8,21412",100.0,"3,954627",100.0
17.04.2024 21:00,"17,0705022787",100.0,"10,154944",100.0,"3,066404",100.0
17.04.2024 22:00,"19,9153223874",100.0,"13,681516",100.0,"5,865728",100.0
17.04.2024 23:00,"12,2407653438",100.0,"8,945496",100.0,"2,264836",100.0
18.04.2024 00:00,"6,3053524265",100.0,"2,679192",100.0,"-2,956344",100.0
18.04.2024 01:00,"4,5724530814",100.0,"3,86228",100.0,"0,422957",100.0
18.04.2024 02:00,"3,2733578583",100.0,"6,051176",100.0,"2,435531",100.0
18.04.2024 03:00,"3,4754721282",100.0,"9,190609",100.0,"5,926811",100.0
18.04.2024 04:00,"5,6064796116",100.0,"6,689376",100.0,"3,40158",100.0
18.04.2024 05:00,"6,4035320337",100.0,"3,551587",100.0,"-0,455538",100.0
18.04.2024 06:00,"16,7881174612",100.0,"10,089391",100.0,"0,552268",100.0
18.04.2024 07:00,"28,1026122949",100.0,"24,126964",100.0,"4,959419",100.0
18.04.2024 08:00,"27,7301646366",100.0,"29,929239",100.0,"5,643358",100.0
18.04.2024 09:00,"31,4878348096",100.0,"54,918734",100.0,"7,021574",100.0
18.04.2024 10:00,"38,5184835413",100.0,"53,74889",100.0,"7,126957",100.0
18.04.2024 11:00,"19,8649529288",100.0,"43,939103",100.0,"8,53653",100.0
18.04.2024 12:00,"9,0760574077",100.0,"32,545345",100.0,"2,889991",100.0
18.04.2024 13:00,"8,9908709575",100.0,"39,159583",100.0,"4,095736",100.0
18.04.2024 14:00,"9,1039544555",100.0,"31,684992",100.0,"2,451746",100.0
18.04.2024 15:00,"10,2990959894",100.0,"35,219679",100.0,"1,014189",100.0
18.04.2024 16:00,"8,8331060949",100.0,"34,969835",100.0,"1,945043",100.0
18.04.2024 17:00,"6,8304251731",100.0,"25,010671",100.0,"1,807849",100.0
18.04.2024 18:00,"4,9629530095",100.0,"27,25279",100.0,"1,918476",100.0
18.04.2024 19:00,"5,4180271083",100.0,"22,980502",100.0,"3,42586",100.0
18.04.2024 20:00,"5,5156567419",100.0,"17,920662",100.0,"2,799602",100.0
18.04.2024 21:00,"6,6383561893",100.0,"15,980066",100.0,"1,889286",100.0
18.04.2024 22:00,"7,1742220142",100.0,"14,480202",100.0,"-0,108622",100.0
18.04.2024 23:00,"13,0221007853",100.0,"22,891041",100.0,"2,306486",100.0
19.04.2024 00:00,"5,5938716709",100.0,"16,83167",100.0,"3,403718",100.0
19.04.2024 01:00,"2,339846057",100.0,"6,190138",100.0,"0,592153",100.0
19.04.2024 02:00,"1,7864423884",100.0,"7,106506",100.0,"2,250322",100.0
19.04.2024 03:00,"1,737940625",100.0,"6,544357",100.0,"2,907444",100.0
19.04.2024 04:00,"1,8448551275",100.0,"7,511695",100.0,"4,527579",100.0
19.04.2024 05:00,"3,3871628502",100.0,"4,928191",100.0,"0,497957",100.0
19.04.2024 06:00,"8,1598212505",100.0,"17,412688",100.0,"2,728548",100.0
19.04.2024 07:00,"21,0161530512",100.0,"37,836135",100.0,"5,488013",100.0
19.04.2024 08:00,"15,6639349335",100.0,"34,442315",100.0,"7,028233",100.0
19.04.2024 09:00,"6,9976386457",100.0,"26,859359",100.0,"-1,819007",100.0
19.04.2024 10:00,"7,4430829543",100.0,"32,284723",100.0,"1,550718",100.0
19.04.2024 11:00,"6,0532402008",100.0,"39,297857",100.0,"1,828802",100.0
19.04.2024 12:00,"7,2686728921",100.0,"32,254727",100.0,"0,517356",100.0
19.04.2024 13:00,"5,750124371",100.0,"26,580936",100.0,"2,854885",100.0
19.04.2024 14:00,"11,32678228",100.0,"31,788504",100.0,"5,480416",100.0
19.04.2024 15:00,"15,0993201334",100.0,"33,381199",100.0,"3,187016",100.0
19.04.2024 16:00,"10,1045295532",100.0,"21,328415",100.0,"1,60392",100.0
19.04.2024 17:00,"9,6290409666",100.0,"16,823968",100.0,"1,092407",100.0
19.04.2024 18:00,"8,1047551564",100.0,"23,207214",100.0,"3,011093",100.0
19.04.2024 19:00,"9,6242510941",100.0,"19,248295",100.0,"2,999233",100.0
19.04.2024 20:00,"15,8809913718",100.0,"23,670564",100.0,"2,849735",100.0
19.04.2024 21:00,"13,3362642506",100.0,"32,62153",100.0,"6,844552",100.0
19.04.2024 22:00,"11,0654637952",100.0,"26,542699",100.0,"4,32875",100.0
19.04.2024 23:00,"10,3337578458",100.0,"19,372593",100.0,"2,936319",100.0
20.04.2024 00:00,"7,7039570195",100.0,"17,421336",100.0,"4,020256",100.0
20.04.2024 01:00,"9,9732916104",100.0,"17,835848",100.0,"4,873235",100.0
20.04.2024 02:00,"11,1875617413",100.0,"25,267216",100.0,"5,161829",100.0
20.04.2024 03:00,"8,3745957318",100.0,"14,314352",100.0,"2,673965",100.0
20.04.2024 04:00,"6,9849171466",100.0,"10,249282",100.0,"2,735666",100.0
20.04.2024 05:00,"6,567123484",100.0,"8,420253",100.0,"2,964984",100.0
20.04.2024 06:00,"10,1013627845",100.0,"9,288601",100.0,"2,049178",100.0
20.04.2024 07:00,"13,6242122818",100.0,"24,393777",100.0,"7,209252",100.0
20.04.2024 08:00,"14,9424377301",100.0,"22,328387",100.0,"7,257501",100.0
20.04.2024 09:00,"7,9873651709",100.0,"12,588299",100.0,"0,294738",100.0
20.04.2024 10:00,"26,740645949",100.0,"27,991044",100.0,"5,903069",100.0
20.04.2024 11:00,"15,0602832698",100.0,"30,785214",100.0,"7,489346",100.0
20.04.2024 12:00,"13,8828663274",100.0,"24,671859",100.0,"3,463662",100.0
20.04.2024 13:00,"17,122667725",100.0,"37,361269",100.0,"3,9028",100.0
20.04.2024 14:00,"13,150243294",100.0,"25,38473",100.0,"1,637961",100.0
20.04.2024 15:00,"17,0704350973",100.0,"21,727391",100.0,"3,458524",100.0
20.04.2024 16:00,"19,144119701",100.0,"125,192611",100.0,"11,38713",100.0
20.04.2024 17:00,"21,6193928814",100.0,"65,52245",100.0,"5,767373",100.0
20.04.2024 18:00,"24,6843478314",100.0,"45,68071",100.0,"3,766956",100.0
20.04.2024 19:00,"19,3203085394",100.0,"39,656603",100.0,"3,933821",100.0
20.04.2024 20:00,"18,1361446775",100.0,"37,828944",100.0,"3,025035",100.0
20.04.2024 21:00,"21,3954660409",100.0,"35,154226",100.0,"4,219061",100.0
20.04.2024 22:00,"27,7621571326",100.0,"40,924157",100.0,"4,915627",100.0
20.04.2024 23:00,"28,104456054",100.0,"33,22937",100.0,"3,140936",100.0
21.04.2024 00:00,"12,2033489872",100.0,"25,074057",100.0,"5,912524",100.0
21.04.2024 01:00,"19,9032491112",100.0,"29,457956",100.0,"7,932724",100.0
21.04.2024 02:00,"17,089587786",100.0,"21,66925",100.0,"7,835616",100.0
21.04.2024 03:00,"10,0020215273",100.0,"13,632376",100.0,"4,008955",100.0
21.04.2024 04:00,"6,6089602793",100.0,"7,165175",100.0,"1,308745",100.0
21.04.2024 05:00,"4,8969126172",100.0,"5,663226",100.0,"1,085929",100.0
21.04.2024 06:00,"4,9920701252",100.0,"5,760912",100.0,"2,662317",100.0
21.04.2024 07:00,"5,7665427089",100.0,"9,222618",100.0,"5,20266",100.0
21.04.2024 08:00,"5,7952996543",100.0,"6,813176",100.0,"2,25818",100.0
21.04.2024 09:00,"7,0447160438",100.0,"9,254884",100.0,"1,906202",100.0
21.04.2024 10:00,"6,1199149367",100.0,"13,836303",100.0,"3,86143",100.0
21.04.2024 11:00,"7,4751334417",100.0,"20,45172",100.0,"4,256709",100.0
21.04.2024 12:00,"6,8401729872",100.0,"15,107015",100.0,"0,922361",100.0
21.04.2024 13:00,"6,3568638611",100.0,"17,122793",100.0,"3,893227",100.0
21.04.2024 14:00,"4,2390428718",100.0,"12,65763",100.0,"3,174302",100.0
21.04.2024 15:00,"4,8627525862",100.0,"12,591435",100.0,"2,561351",100.0
21.04.2024 16:00,"9,3823548858",100.0,"18,918792",100.0,"4,279335",100.0
21.04.2024 17:00,"8,3486752846",100.0,"20,792196",100.0,"5,043297",100.0
21.04.2024 18:00,"7,8674468723",100.0,"18,764124",100.0,"5,964076",100.0
21.04.2024 19:00,"7,9762933388",100.0,"11,089025",100.0,"1,278858",100.0
21.04.2024 20:00,"31,9715592923",100.0,"48,505969",100.0,"6,980834",100.0
21.04.2024 21:00,"27,8272496883",100.0,"66,220106",100.0,"11,040571",100.0
21.04.2024 22:00,"25,435529431",100.0,"73,04737",100.0,"11,225036",100.0
21.04.2024 23:00,"21,5486090446",100.0,"55,706956",100.0,"11,147523",100.0
22.04.2024 00:00,"8,3869482594",100.0,"30,907009",100.0,"8,763222",100.0
22.04.2024 01:00,"5,0561519692",100.0,"21,493505",100.0,"2,996082",100.0
22.04.2024 02:00,"3,2652228646",100.0,"11,993588",100.0,"2,3849",100.0
22.04.2024 03:00,"3,5267122728",100.0,"6,793904",100.0,"1,336178",100.0
22.04.2024 04:00,"8,6755376886",100.0,"26,424985",100.0,"3,651794",100.0
22.04.2024 05:00,"13,4810180991",100.0,"24,618317",100.0,"4,516598",100.0
22.04.2024 06:00,"44,1421786593",100.0,"68,900097",100.0,"9,35947",100.0
22.04.2024 07:00,"56,7470210803",100.0,"130,197914",100.0,"13,13958",100.0
22.04.2024 08:00,"33,8016219171",100.0,"68,518896",100.0,"9,778852",100.0
22.04.2024 09:00,"32,7167543598",100.0,"66,758718",100.0,"10,82237",100.0
22.04.2024 10:00,"27,9459220427",100.0,"46,488318",100.0,"3,9485",100.0
22.04.2024 11:00,"16,3699088296",100.0,"31,159314",100.0,"5,263125",100.0
22.04.2024 12:00,"20,7008857811",100.0,"33,312787",100.0,"3,248988",100.0
22.04.2024 13:00,"14,4830636321",100.0,"41,960007",100.0,"5,102471",100.0
22.04.2024 14:00,"31,9641509174",100.0,"65,049942",100.0,"7,701645",100.0
22.04.2024 15:00,"52,0092926499",100.0,"88,054526",100.0,"9,46221",100.0
22.04.2024 16:00,"24,2404387214",100.0,"58,609689",100.0,"7,149595",100.0
22.04.2024 17:00,"23,1370150794",100.0,"38,507661",100.0,"5,22051",100.0
22.04.2024 18:00,"26,6836055843",100.0,"46,868468",100.0,"7,487887",100.0
22.04.2024 19:00,"9,5533942005",100.0,"30,24751",100.0,"6,627746",100.0
22.04.2024 20:00,"8,8073397456",100.0,"8,237857",100.0,"3,991902",100.0
22.04.2024 21:00,"8,069498609",100.0,"3,610355",100.0,"0,987936",100.0
22.04.2024 22:00,"6,2114168433",100.0,"10,054451",100.0,"4,088539",100.0
22.04.2024 23:00,"4,2210880333",100.0,"6,417243",100.0,"0,709967",100.0
23.04.2024 00:00,"3,0480910833",100.0,"4,395435",100.0,"1,098184",100.0
23.04.2024 01:00,"3,7047439757",100.0,"4,483371",100.0,"1,833329",100.0
23.04.2024 02:00,"1,2502662072",100.0,"5,409338",100.0,"3,7758",100.0
23.04.2024 03:00,"1,2007205901",100.0,"-0,818171",100.0,"-1,555784",100.0
23.04.2024 04:00,"2,3176302363",100.0,"4,019499",100.0,"3,290949",100.0
23.04.2024 05:00,"5,215441233",100.0,"5,50711",100.0,"4,520773",100.0
23.04.2024 06:00,"13,8367940863",100.0,"8,093022",100.0,"6,283526",100.0
23.04.2024 07:00,"24,0667150687",100.0,"3,693224",100.0,"1,372638",100.0
23.04.2024 08:00,"23,9551847584",100.0,"6,542348",100.0,"5,204756",100.0
23.04.2024 09:00,"25,2272024448",100.0,"2,809223",100.0,"0,792737",100.0
23.04.2024 10:00,"24,6597539154",100.0,"3,329643",100.0,"0,547561",100.0
23.04.2024 11:00,"16,4921466876",100.0,"1,839489",100.0,"0,041675",100.0
23.04.2024 12:00,"22,9647159816",100.0,"20,822421",100.0,"4,291406",100.0
23.04.2024 13:00,"19,0889947024",100.0,"29,909089",100.0,"4,02801",100.0
23.04.2024 14:00,"35,3107682519",100.0,"7,441107",100.0,"-0,634432",100.0
23.04.2024 15:00,"46,0952964499",100.0,"4,408462",100.0,"1,817878",100.0
23.04.2024 16:00,"28,2240169906",100.0,"5,807369",100.0,"2,350553",100.0
23.04.2024 17:00,"31,9144486098",100.0,"5,549682",100.0,"2,750976",100.0
23.04.2024 18:00,"17,1036518804",100.0,"5,767058",100.0,"2,008751",100.0
23.04.2024 19:00,"24,6176560883",100.0,"12,796581",100.0,"2,089883",100.0
23.04.2024 20:00,"17,4180524749",100.0,"2,74158",100.0,"0,409926",100.0
23.04.2024 21:00,"19,0255559088",100.0,"1,111802",100.0,"-2,104054",100.0
23.04.2024 22:00,"9,6451445037",100.0,"4,731309",100.0,"0,166361",100.0
23.04.2024 23:00,"7,1419396526",100.0,"2,511074",100.0,"0,415955",100.0
24.04.2024 00:00,"2,9134053561",100.0,"3,015626",100.0,"1,703919",100.0
24.04.2024 01:00,"1,0738396681",100.0,"1,02699",100.0,"-0,187124",100.0
24.04.2024 02:00,"0,6217907156",100.0,"2,722018",100.0,"1,280174",100.0
24.04.2024 03:00,"0,3577674971",100.0,"2,845819",100.0,"0,535683",100.0
24.04.2024 04:00,"0,6755023557",100.0,"4,298763",100.0,"-0,18045",100.0
24.04.2024 05:00,"2,453976802",100.0,"2,809964",100.0,"-1,247364",100.0
24.04.2024 06:00,"13,2689228613",100.0,"10,040719",100.0,"4,149312",100.0
24.04.2024 07:00,"22,3522008483",100.0,"8,735445",100.0,"3,212135",100.0
24.04.2024 08:00,"19,6096610787",100.0,"6,722514",100.0,"2,271783",100.0
24.04.2024 09:00,"13,0939645395",100.0,"7,964325",100.0,"5,263402",100.0
24.04.2024 10:00,"17,7988672704",100.0,"7,452721",100.0,"2,44884",100.0
24.04.2024 11:00,"12,8552442717",100.0,"32,916176",100.0,"5,996161",100.0
24.04.2024 12:00,"19,084967189",100.0,"29,176545",100.0,"2,819905",100.0
24.04.2024 13:00,"13,7954604194",100.0,"10,220945",100.0,"5,170249",100.0
24.04.2024 14:00,"29,7633690386",100.0,"10,229009",100.0,"4,996536",100.0
24.04.2024 15:00,"29,5900578771",100.0,"9,098998",100.0,"2,651013",100.0
24.04.2024 16:00,"21,1739076321",100.0,"16,315868",100.0,"3,364011",100.0
24.04.2024 17:00,"28,3483634637",100.0,"29,520326",100.0,"6,67061",100.0
24.04.2024 18:00,"18,5251277024",100.0,"17,622852",100.0,"1,041027",100.0
24.04.2024 19:00,"19,4245702105",100.0,"32,161823",100.0,"3,575062",100.0
24.04.2024 20:00,"27,6643854869",100.0,"25,408965",100.0,"3,991477",100.0
24.04.2024 21:00,"27,0039287897",100.0,"25,966781",100.0,"5,028318",100.0
24.04.2024 22:00,"22,8991016481",100.0,"49,404225",100.0,"5,291947",100.0
24.04.2024 23:00,"24,2608115584",100.0,"45,456449",100.0,"9,774618",100.0
25.04.2024 00:00,"18,2096279348",100.0,"30,328582",100.0,"4,697505",100.0
25.04.2024 01:00,"11,5525811082",100.0,"18,231727",100.0,"3,492246",100.0
25.04.2024 02:00,"8,6490589346",100.0,"11,946051",100.0,"3,142518",100.0
25.04.2024 03:00,"5,528087469",100.0,"13,43164",100.0,"7,468363",100.0
25.04.2024 04:00,"6,3699360638",100.0,"12,119295",100.0,"6,645254",100.0
25.04.2024 05:00,"12,7789052722",100.0,"13,762839",100.0,"8,554323",100.0
25.04.2024 06:00,"18,3248957243",100.0,"14,317656",100.0,"4,685605",100.0
25.04.2024 07:00,"34,4728944471",100.0,"33,566519",100.0,"4,314215",100.0
25.04.2024 08:00,"36,3086756559",100.0,"51,11401",100.0,"5,297821",100.0
25.04.2024 09:00,"28,8947619609",100.0,"71,242519",100.0,"6,09798",100.0
25.04.2024 10:00,"27,7245539022",100.0,"43,076829",100.0,"6,015904",100.0
25.04.2024 11:00,"15,8939628763",100.0,"47,314066",100.0,"3,902151",100.0
25.04.2024 12:00,"23,7367614374",100.0,"79,303129",100.0,"11,947698",100.0
25.04.2024 13:00,"15,156505061",100.0,"43,993158",100.0,"4,279234",100.0
25.04.2024 14:00,"10,9050785452",100.0,"23,266787",100.0,"-0,642395",100.0
25.04.2024 15:00,"17,3976707079",100.0,"27,962786",100.0,"4,597138",100.0
25.04.2024 16:00,"19,2870078622",100.0,"34,633051",100.0,"2,675297",100.0
25.04.2024 17:00,"25,0721577024",100.0,"64,996262",100.0,"5,975327",100.0
25.04.2024 18:00,"8,97489729",100.0,"56,653724",100.0,"2,230087",100.0
25.04.2024 19:00,"11,9121533863",100.0,"25,021301",100.0,"5,279319",100.0
25.04.2024 20:00,"16,129481663",100.0,"26,048035",100.0,"2,31325",100.0
25.04.2024 21:00,"16,4630557956",100.0,"41,905343",100.0,"6,612977",100.0
25.04.2024 22:00,"14,6934485469",100.0,"44,200588",100.0,"5,646271",100.0
25.04.2024 23:00,"6,2756068933",100.0,"13,656003",100.0,"2,697172",100.0
26.04.2024 00:00,"4,2211587426",100.0,"7,571534",100.0,"3,171474",100.0
26.04.2024 01:00,"4,1658520778",100.0,"6,391924",100.0,"1,426224",100.0
26.04.2024 02:00,"7,8002993233",100.0,"12,029072",100.0,"3,891223",100.0
26.04.2024 03:00,"10,2271299247",100.0,"9,342661",100.0,"1,295507",100.0
26.04.2024 04:00,"10,3870762274",100.0,"13,142988",100.0,"1,466248",100.0
26.04.2024 05:00,"18,4422033739",100.0,"13,208491",100.0,"2,227734",100.0
26.04.2024 06:00,"40,512591902",100.0,"38,33823",100.0,"5,521282",100.0
26.04.2024 07:00,"64,2179516363",100.0,"75,497246",100.0,"6,788628",100.0
26.04.2024 08:00,"33,4819562743",100.0,"88,9323",100.0,"9,561885",100.0
26.04.2024 09:00,"14,6595888309",100.0,"29,300676",100.0,"1,684959",100.0
26.04.2024 10:00,"10,971453022",100.0,"21,994777",100.0,"4,146516",100.0
26.04.2024 11:00,,0.0,"19,811973",100.0,"3,085979",100.0
26.04.2024 12:00,"11,2103312281",100.0,"22,912856",100.0,"3,527758",100.0
26.04.2024 13:00,"9,8037442424",100.0,"20,409064",100.0,"2,466223",100.0
26.04.2024 14:00,"10,092391286",100.0,"23,630845",100.0,"4,371034",100.0
26.04.2024 15:00,"14,9570395631",100.0,"23,878591",100.0,"3,893934",100.0
26.04.2024 16:00,"11,2369205148",100.0,"18,594357",100.0,"1,026238",100.0
26.04.2024 17:00,"7,1750460915",100.0,"13,667799",100.0,"2,104036",100.0
26.04.2024 18:00,"7,5423248125",100.0,"21,811586",100.0,"5,809225",100.0
26.04.2024 19:00,"9,1270856352",100.0,"21,477701",100.0,"2,871322",100.0
26.04.2024 20:00,"5,2974153885",100.0,"12,14243",100.0,"-0,647665",100.0
26.04.2024 21:00,"8,5498661641",100.0,"18,282888",100.0,"2,085567",100.0
26.04.2024 22:00,"32,0719369147",100.0,"49,541234",100.0,"6,802365",100.0
26.04.2024 23:00,"8,8099286282",100.0,"13,937645",100.0,"3,133961",100.0
27.04.2024 00:00,"14,735161198",100.0,"20,792952",100.0,"4,79152",100.0
27.04.2024 01:00,"21,5771333385",100.0,"19,821096",100.0,"2,78111",100.0
27.04.2024 02:00,"22,6691076324",100.0,"23,567576",100.0,"3,939381",100.0
27.04.2024 03:00,"8,9150154114",100.0,"20,300985",100.0,"5,282642",100.0
27.04.2024 04:00,"5,2264971135",100.0,"13,535232",100.0,"4,348105",100.0
27.04.2024 05:00,"5,4342754096",100.0,"7,485194",100.0,"1,926926",100.0
27.04.2024 06:00,"7,3907660024",100.0,"10,733723",100.0,"4,648961",100.0
27.04.2024 07:00,"8,7848154719",100.0,"12,359741",100.0,"3,940312",100.0
27.04.2024 08:00,"11,851358066",100.0,"19,592137",100.0,"4,296032",100.0
27.04.2024 09:00,"14,9307240199",100.0,"37,698561",100.0,"9,241593",100.0
27.04.2024 10:00,"14,739694318",100.0,"26,66268",100.0,"5,004288",100.0
27.04.2024 11:00,"16,5535948197",100.0,"40,631687",100.0,"10,500374",100.0
27.04.2024 12:00,"11,956109618",100.0,"23,257511",100.0,"6,068655",100.0
27.04.2024 13:00,"18,236138608",100.0,"32,520743",100.0,"8,52488",100.0
27.04.2024 14:00,"17,5655990739",100.0,"40,858444",100.0,"8,335071",100.0
27.04.2024 15:00,"20,3759688656",100.0,"42,018379",100.0,"7,143696",100.0
27.04.2024 16:00,"28,4446162627",100.0,"56,079783",100.0,"6,704272",100.0
27.04.2024 17:00,"20,7649149874",100.0,"44,820718",100.0,"5,356187",100.0
27.04.2024 18:00,"18,7754363165",100.0,"36,918217",100.0,"6,574129",100.0
27.04.2024 19:00,"17,2518553269",100.0,"27,56637",100.0,"6,419033",100.0
27.04.2024 20:00,"17,4530013741",100.0,"41,343617",100.0,"8,873993",100.0
27.04.2024 21:00,"29,8418389252",100.0,"45,525309",100.0,"10,556052",100.0
27.04.2024 22:00,"29,2331804199",100.0,"73,877442",100.0,"10,189835",100.0
27.04.2024 23:00,"16,119044592",100.0,"43,871762",100.0,"9,087929",100.0
28.04.2024 00:00,"10,9720442318",100.0,"23,94632",100.0,"4,902712",100.0
28.04.2024 01:00,"9,8895568727",100.0,"24,334382",100.0,"7,138291",100.0
28.04.2024 02:00,"8,5585399139",100.0,"17,832277",100.0,"3,46315",100.0
28.04.2024 03:00,"6,8389426353",100.0,"16,881917",100.0,"5,152391",100.0
28.04.2024 04:00,"2,8967049715",100.0,"9,695433",100.0,"5,036604",100.0
28.04.2024 05:00,"3,2569513756",100.0,"6,843541",100.0,"2,293267",100.0
28.04.2024 06:00,"3,7496883221",100.0,"6,888828",100.0,"2,986426",100.0
28.04.2024 07:00,"5,889494214",100.0,"10,517383",100.0,"6,704745",100.0
28.04.2024 08:00,"7,806555459",100.0,"12,493848",100.0,"8,08674",100.0
28.04.2024 09:00,"14,2790247036",100.0,"17,895191",100.0,"6,790674",100.0
28.04.2024 10:00,"16,1767857735",100.0,"31,118943",100.0,"4,67542",100.0
28.04.2024 11:00,"12,029324643",100.0,"36,724776",100.0,"5,949013",100.0
28.04.2024 12:00,"10,7533575072",100.0,"28,36878",100.0,"5,192821",100.0
